"STATE","ZONE","NAME","LON","LAT"
"IL",69,"Clinton",-89.4224,38.6065
"IL",70,"Marion",-88.919,38.6496
"IL",71,"Clay",-88.4902,38.7542
"IL",72,"Richland",-88.085,38.7124
"IL",73,"Lawrence",-87.7266,38.72
"IL",74,"Washington",-89.4105,38.3522
"IL",75,"Jefferson",-88.924,38.3006
"IL",76,"Wayne",-88.4256,38.4295
"IL",77,"Edwards",-88.0532,38.4165
"IL",78,"Wabash",-87.8443,38.4461
"IL",79,"Randolph",-89.8253,38.0521
"IL",80,"Perry",-89.3671,38.0838
"IL",81,"Franklin",-88.9242,37.9923
"IL",82,"Hamilton",-88.5392,38.0816
"IL",83,"White",-88.1795,38.0875
"IL",84,"Jackson",-89.3821,37.7852
"IL",85,"Williamson",-88.9299,37.7303
"IL",86,"Saline",-88.5408,37.7533
"IL",87,"Gallatin",-88.2305,37.7628
"IL",88,"Union",-89.2551,37.4712
"IL",89,"Johnson",-88.8809,37.4596
"IL",90,"Pope",-88.5615,37.4126
"IL",91,"Hardin",-88.2669,37.5182
"IL",92,"Alexander",-89.3376,37.1915
"IL",93,"Pulaski",-89.1267,37.2228
"IL",94,"Massac",-88.7078,37.219
"IL",95,"Adams",-91.1886,39.9878
"IL",96,"Brown",-90.7504,39.9618
"IL",97,"Pike",-90.8863,39.6225
"IL",98,"Calhoun",-90.6675,39.1692
"IL",99,"Jersey",-90.3566,39.0856
"IL",100,"Madison",-89.9051,38.8299
"IL",101,"St. Clair",-89.9284,38.4703
"IL",102,"Monroe",-90.1774,38.2785
"IN",1,"Lake",-87.3817,41.4156
"IN",2,"Porter",-87.0672,41.4605
"IN",3,"La Porte",-86.74,41.546
"IN",4,"St. Joseph",-86.2898,41.6167
"IN",5,"Elkhart",-85.8587,41.5974
"IN",6,"Lagrange",-85.4265,41.6427
"IN",7,"Steuben",-85.0008,41.6439
"IN",8,"Noble",-85.4174,41.3986
"IN",9,"De Kalb",-84.9991,41.3976
"IN",10,"Newton",-87.3975,40.9559
"IN",11,"Jasper",-87.1162,41.023
"IN",12,"Starke",-86.6478,41.281
"IN",13,"Pulaski",-86.6989,41.0419
"IN",14,"Marshall",-86.2618,41.325
"IN",15,"Fulton",-86.2636,41.047
"IN",16,"Kosciusko",-85.8607,41.2441
"IN",17,"Whitley",-85.5052,41.1394
"IN",18,"Allen",-85.0665,41.0908
"IN",19,"Benton",-87.3109,40.6063
"IN",20,"White",-86.8654,40.7499
"IN",21,"Carroll",-86.5635,40.5828
"IN",22,"Cass",-86.346,40.7615
"IN",23,"Miami",-86.0451,40.7695
"IN",24,"Wabash",-85.794,40.8457
"IN",25,"Huntington",-85.4881,40.8292
"IN",26,"Wells",-85.2212,40.7291
"IN",27,"Adams",-84.9366,40.7455
"IN",28,"Warren",-87.3533,40.3469
"IN",29,"Tippecanoe",-86.8941,40.3886
"IN",30,"Clinton",-86.4752,40.3017
"IN",31,"Howard",-86.1169,40.4836
"IN",32,"Grant",-85.6548,40.5158
"IN",33,"Blackford",-85.3248,40.4735
"IN",34,"Jay",-85.0057,40.438
"IN",35,"Fountain",-87.2419,40.1209
"IN",36,"Montgomery",-86.8933,40.0404
"IN",37,"Boone",-86.4687,40.0508
"IN",38,"Tipton",-86.0519,40.3114
"IN",39,"Hamilton",-86.052,40.0725
"IN",40,"Madison",-85.7194,40.1616
"IN",41,"Delaware",-85.3969,40.2276
"IN",42,"Randolph",-85.0114,40.1576
"IN",43,"Vermillion",-87.464,39.8538
"IN",44,"Parke",-87.2063,39.7736
"IN",45,"Putnam",-86.845,39.6663
"IN",46,"Hendricks",-86.51,39.7695
"IN",47,"Marion",-86.1384,39.7816
"IN",48,"Hancock",-85.7732,39.8235
"IN",49,"Henry",-85.3965,39.9311
"IN",50,"Wayne",-85.0099,39.8644
"IN",51,"Vigo",-87.39,39.4306
"IN",52,"Clay",-87.1158,39.3928
"IN",53,"Owen",-86.8376,39.3129
"IN",54,"Morgan",-86.4462,39.4815
"IN",55,"Johnson",-86.1017,39.4899
"IN",56,"Shelby",-85.7918,39.5236
"IN",57,"Rush",-85.4657,39.6199
"IN",58,"Fayette",-85.1787,39.6401
"IN",59,"Union",-84.9251,39.6255
"IN",60,"Sullivan",-87.4146,39.0888
"IN",61,"Greene",-86.962,39.0363
"IN",62,"Monroe",-86.5231,39.1609
"IN",63,"Brown",-86.2274,39.1962
"IN",64,"Bartholomew",-85.8977,39.2059
"IN",65,"Decatur",-85.5013,39.3069
"IN",66,"Franklin",-85.0603,39.4148
"IN",67,"Knox",-87.418,38.6891
"IN",68,"Daviess",-87.0721,38.7024
"IN",69,"Martin",-86.8031,38.708
"IN",70,"Lawrence",-86.4834,38.8412
"IN",71,"Jackson",-86.0376,38.9064
"IN",72,"Jennings",-85.6281,38.9969
"IN",73,"Ripley",-85.2624,39.1034
"IN",74,"Dearborn",-84.9733,39.1453
"IN",75,"Ohio",-84.965,38.9501
"IN",76,"Orange",-86.4951,38.5418
"IN",77,"Washington",-86.1053,38.6
"IN",78,"Scott",-85.7474,38.6851
"IN",79,"Jefferson",-85.4385,38.7858
"IN",80,"Switzerland",-85.037,38.8262
"IN",81,"Gibson",-87.5846,38.3118
"IN",82,"Pike",-87.2322,38.3988
"IN",83,"Dubois",-86.8798,38.3643
"IN",84,"Crawford",-86.4517,38.2923
"IN",85,"Posey",-87.8684,38.0218
"IN",86,"Vanderburgh",-87.5857,38.0254
"IN",87,"Warrick",-87.2721,38.0922
"IN",88,"Spencer",-87.0077,38.0142
"IN",89,"Perry",-86.638,38.0797
"IN",90,"Harrison",-86.1113,38.1952
"IN",91,"Floyd",-85.9068,38.3194
"IN",92,"Clark",-85.7073,38.4773
"KS",1,"Cheyenne",-101.7312,39.7858
"KS",2,"Rawlins",-101.0758,39.7852
"KS",3,"Decatur",-100.4599,39.7847
"KS",4,"Norton",-99.9034,39.7844
"KS",5,"Phillips",-99.3469,39.7845
"KS",6,"Smith",-98.7855,39.7851
"KS",7,"Jewell",-98.2184,39.7847
"KS",8,"Republic",-97.6506,39.8278
"KS",9,"Washington",-97.0874,39.7842
"KS",10,"Marshall",-96.5229,39.7836
"KS",11,"Nemaha",-96.0141,39.7835
"KS",12,"Brown",-95.5642,39.8266
"KS",13,"Sherman",-101.72,39.3514
"KS",14,"Thomas",-101.0555,39.3509
"KS",15,"Sheridan",-100.4418,39.3503
"KS",16,"Graham",-99.8833,39.3497
"KS",17,"Rooks",-99.3251,39.3501
"KS",18,"Osborne",-98.7679,39.3503
"KS",19,"Mitchell",-98.2095,39.3933
"KS",20,"Cloud",-97.6495,39.4804
"KS",21,"Clay",-97.1651,39.3497
"KS",22,"Riley",-96.7352,39.2965
"KS",23,"Pottawatomie",-96.3425,39.379
"KS",24,"Jackson",-95.7937,39.417
"KS",25,"Atchison",-95.3129,39.532
"KS",26,"Jefferson",-95.3834,39.2358
"KS",27,"Wallace",-101.7636,38.9166
"KS",28,"Logan",-101.1485,38.9173
"KS",29,"Gove",-100.4829,38.9161
"KS",30,"Trego",-99.8729,38.9143
"KS",31,"Ellis",-99.3173,38.9148
"KS",32,"Russell",-98.7623,38.9149
"KS",33,"Lincoln",-98.2078,39.0454
"KS",34,"Ottawa",-97.6503,39.1326
"KS",35,"Dickinson",-97.1527,38.8664
"KS",36,"Geary",-96.7526,39.0024
"KS",37,"Morris",-96.6499,38.6875
"KS",38,"Wabaunsee",-96.205,38.9533
"KS",39,"Shawnee",-95.7564,39.0415
"KS",40,"Douglas",-95.2924,38.8845
"KS",41,"Greeley",-101.806,38.4805
"KS",42,"Wichita",-101.3474,38.4821
"KS",43,"Scott",-100.9069,38.4822
"KS",44,"Lane",-100.4664,38.4814
"KS",45,"Ness",-99.9162,38.4795
"KS",46,"Rush",-99.3092,38.5233
"KS",47,"Barton",-98.7565,38.479
"KS",48,"Ellsworth",-98.2048,38.6966
"KS",49,"Saline",-97.6501,38.7839
"KS",50,"Rice",-98.2011,38.3471
"KS",51,"McPherson",-97.648,38.3916
"KS",52,"Marion",-97.0969,38.3588
"KS",53,"Chase",-96.594,38.302
"KS",54,"Lyon",-96.1527,38.4563
"KS",55,"Osage",-95.7269,38.6524
"KS",56,"Franklin",-95.2859,38.5646
"KS",57,"Miami",-94.8381,38.5636
"KS",58,"Coffey",-95.7342,38.237
"KS",59,"Anderson",-95.2933,38.2143
"KS",60,"Linn",-94.8429,38.2123
"KS",61,"Hamilton",-101.7913,37.9991
"KS",62,"Kearny",-101.3199,38.0002
"KS",63,"Finney",-100.7369,38.0444
"KS",64,"Hodgeman",-99.8979,38.0875
"KS",65,"Pawnee",-99.2368,38.1814
"KS",66,"Stafford",-98.7175,38.0311
"KS",67,"Reno",-98.0861,37.9529
"KS",68,"Harvey",-97.4274,38.0432
"KS",69,"Butler",-96.8391,37.7812
"KS",70,"Greenwood",-96.2327,37.8778
"KS",71,"Woodson",-95.7402,37.8867
"KS",72,"Allen",-95.3014,37.8858
"KS",73,"Bourbon",-94.8493,37.8552
"KS",74,"Stanton",-101.7842,37.563
"KS",75,"Grant",-101.308,37.5622
"KS",76,"Haskell",-100.8712,37.5623
"KS",77,"Gray",-100.4378,37.7382
"KS",78,"Ford",-99.8879,37.6917
"KS",79,"Edwards",-99.312,37.8876
"KS",80,"Kiowa",-99.286,37.5582
"KS",81,"Pratt",-98.7396,37.6478
"KS",82,"Kingman",-98.1364,37.5589
"KS",83,"Sedgwick",-97.4611,37.6848
"KS",84,"Morton",-101.7993,37.1914
"KS",85,"Stevens",-101.3121,37.1924
"KS",86,"Seward",-100.8513,37.1933
"KS",87,"Meade",-100.3662,37.2382
"KS",88,"Clark",-99.8203,37.2355
"KS",89,"Comanche",-99.2719,37.1913
"KS",90,"Barber",-98.6848,37.2289
"KS",91,"Harper",-98.0755,37.1916
"KS",92,"Sumner",-97.4765,37.2373
"KS",93,"Cowley",-96.8375,37.2377
"KS",94,"Elk",-96.2441,37.4537
"KS",95,"Wilson",-95.7434,37.5593
"KS",96,"Neosho",-95.3068,37.5586
"KS",97,"Crawford",-94.8518,37.5073
"KS",98,"Chautauqua",-96.2453,37.1501
"KS",99,"Montgomery",-95.7429,37.1925
"KS",100,"Labette",-95.2976,37.1913
"KS",101,"Cherokee",-94.8462,37.1693
"KS",102,"Doniphan",-95.147,39.7885
"KS",103,"Leavenworth",-95.0379,39.1993
"KS",104,"Wyandotte",-94.7646,39.1145
"KS",105,"Johnson",-94.8223,38.8838
"KY",1,"Fulton",-89.1873,36.5541
"KY",2,"Hickman",-88.9761,36.6781
"KY",3,"Carlisle",-88.9709,36.8532
"KY",4,"Ballard",-88.9992,37.0584
"KY",5,"McCracken",-88.7127,37.0539
"KY",6,"Graves",-88.6512,36.723
"KY",7,"Livingston",-88.3536,37.2097
"KY",8,"Marshall",-88.3293,36.8834
"KY",9,"Calloway",-88.2723,36.6211
"KY",10,"Crittenden",-88.0972,37.3527
"KY",11,"Lyon",-88.0832,37.0191
"KY",12,"Trigg",-87.8734,36.8064
"KY",13,"Caldwell",-87.8679,37.1453
"KY",14,"Union",-87.9453,37.6584
"KY",15,"Webster",-87.6832,37.5183
"KY",16,"Hopkins",-87.5409,37.3088
"KY",17,"Christian",-87.4904,36.8941
"KY",18,"Henderson",-87.5729,37.7961
"KY",19,"Daviess",-87.0873,37.7318
"KY",20,"McLean",-87.2636,37.5291
"KY",21,"Muhlenberg",-87.1421,37.2157
"KY",22,"Todd",-87.1791,36.8356
"KY",23,"Hancock",-86.778,37.8415
"KY",24,"Breckinridge",-86.4293,37.7732
"KY",25,"Meade",-86.2169,37.9695
"KY",26,"Ohio",-86.849,37.4783
"KY",27,"Grayson",-86.3439,37.4608
"KY",28,"Hardin",-85.9635,37.6979
"KY",29,"Bullitt",-85.6959,37.97
"KY",30,"Jefferson",-85.6595,38.1872
"KY",31,"Oldham",-85.4485,38.3995
"KY",32,"Trimble",-85.3374,38.613
"KY",33,"Henry",-85.1189,38.4484
"KY",34,"Shelby",-85.1948,38.2155
"KY",35,"Franklin",-84.877,38.2391
"KY",36,"Scott",-84.5839,38.2915
"KY",37,"Harrison",-84.3315,38.4418
"KY",38,"Spencer",-85.3279,38.0325
"KY",39,"Anderson",-84.9909,38.004
"KY",40,"Woodford",-84.7435,38.0423
"KY",41,"Fayette",-84.4588,38.0423
"KY",42,"Bourbon",-84.2171,38.2068
"KY",43,"Nicholas",-84.0153,38.3356
"KY",44,"Fleming",-83.6967,38.3701
"KY",45,"Nelson",-85.4662,37.8051
"KY",46,"Washington",-85.1747,37.7534
"KY",47,"Mercer",-84.8744,37.8111
"KY",48,"Jessamine",-84.5809,37.872
"KY",49,"Clark",-84.1475,37.9709
"KY",50,"Montgomery",-83.9132,38.0336
"KY",51,"Bath",-83.7428,38.1449
"KY",52,"Rowan",-83.4211,38.1963
"KY",53,"Larue",-85.698,37.5457
"KY",54,"Marion",-85.2696,37.5525
"KY",55,"Boyle",-84.8667,37.6244
"KY",56,"Garrard",-84.5376,37.6396
"KY",57,"Madison",-84.278,37.7202
"KY",58,"Estill",-83.9643,37.6924
"KY",59,"Powell",-83.8239,37.8312
"KY",60,"Menifee",-83.5989,37.9414
"KY",61,"Butler",-86.6816,37.2074
"KY",62,"Edmonson",-86.2385,37.2087
"KY",63,"Hart",-85.8847,37.2999
"KY",64,"Green",-85.5531,37.2639
"KY",65,"Taylor",-85.3279,37.3664
"KY",66,"Casey",-84.9283,37.3223
"KY",67,"Lincoln",-84.6607,37.4552
"KY",68,"Rockcastle",-84.316,37.3652
"KY",69,"Jackson",-84.0058,37.4198
"KY",70,"Logan",-86.8788,36.8597
"KY",71,"Warren",-86.4239,36.9936
"KY",72,"Simpson",-86.5823,36.7419
"KY",73,"Allen",-86.1904,36.7513
"KY",74,"Barren",-85.9336,36.9656
"KY",75,"Monroe",-85.7164,36.7122
"KY",76,"Metcalfe",-85.6291,36.9905
"KY",77,"Adair",-85.2806,37.1041
"KY",78,"Russell",-85.0586,36.9911
"KY",79,"Pulaski",-84.5771,37.1039
"KY",80,"Laurel",-84.1178,37.1107
"KY",81,"Cumberland",-85.3884,36.7866
"KY",82,"Clinton",-85.1361,36.7275
"KY",83,"Wayne",-84.8285,36.8013
"KY",84,"McCreary",-84.4841,36.7371
"KY",85,"Whitley",-84.1452,36.7582
"KY",86,"Knox",-83.8539,36.8907
"KY",87,"Bell",-83.674,36.7307
"KY",88,"Harlan",-83.2179,36.857
"KY",89,"Carroll",-85.1235,38.6679
"KY",90,"Gallatin",-84.8592,38.7569
"KY",91,"Boone",-84.7279,38.97
"KY",92,"Kenton",-84.5331,38.9333
"KY",93,"Campbell",-84.3793,38.9465
"KY",94,"Owen",-84.828,38.5197
"KY",95,"Grant",-84.6245,38.6488
"KY",96,"Pendleton",-84.3602,38.6957
"KY",97,"Bracken",-84.0901,38.6888
"KY",98,"Robertson",-84.0521,38.5188
"KY",99,"Mason",-83.824,38.5952
"KY",100,"Lewis",-83.3781,38.5317
"KY",101,"Greenup",-82.9223,38.5456
"KY",102,"Carter",-83.0495,38.3181
"KY",103,"Boyd",-82.6877,38.3596
"KY",104,"Elliott",-83.0976,38.1179
"KY",105,"Lawrence",-82.7347,38.0679
"KY",106,"Morgan",-83.2589,37.9223
"KY",107,"Johnson",-82.8314,37.8467
"KY",108,"Wolfe",-83.4931,37.7393
"KY",109,"Magoffin",-83.0648,37.7066
"KY",110,"Floyd",-82.7457,37.5572
"KY",111,"Lee",-83.7163,37.5947
"KY",112,"Breathitt",-83.3241,37.5216
"KY",113,"Knott",-82.954,37.354
"KY",114,"Owsley",-83.6832,37.4193
"KY",115,"Perry",-83.2215,37.2443
"KY",116,"Clay",-83.7146,37.1598
"KY",117,"Leslie",-83.3811,37.0941
"KY",118,"Letcher",-82.8553,37.1212
"KY",119,"Martin",-82.5132,37.8016
"KY",120,"Pike",-82.3958,37.469
"LA",1,"Caddo",-93.8821,32.5797
"LA",2,"Bossier",-93.6052,32.6794
"LA",3,"Webster",-93.335,32.7135
"LA",4,"Claiborne",-92.9957,32.8226
"LA",5,"Lincoln",-92.6647,32.6016
"LA",6,"Union",-92.3748,32.8319
"LA",7,"Morehouse",-91.8017,32.8205
"LA",8,"West Carroll",-91.4567,32.7885
"LA",9,"East Carroll",-91.2351,32.7326
"LA",10,"De Soto",-93.7373,32.0554
"LA",11,"Red River",-93.34,32.0933
"LA",12,"Bienville",-93.056,32.3472
"LA",13,"Jackson",-92.5577,32.302
"LA",14,"Ouachita",-92.1545,32.4785
"LA",15,"Richland",-91.7636,32.4177
"LA",16,"Madison",-91.2427,32.3643
"LA",17,"Sabine",-93.5547,31.564
"LA",18,"Natchitoches",-93.0963,31.7236
"LA",19,"Winn",-92.6368,31.9442
"LA",20,"Grant",-92.5594,31.5997
"LA",21,"Caldwell",-92.1167,32.0922
"LA",22,"La Salle",-92.1604,31.6767
"LA",23,"Franklin",-91.6738,32.1332
"LA",24,"Catahoula",-91.8471,31.6661
"LA",25,"Tensas",-91.34,32.0017
"LA",26,"Concordia",-91.6397,31.4458
"LA",27,"Vernon",-93.1842,31.1083
"LA",28,"Rapides",-92.5332,31.1986
"LA",29,"Avoyelles",-92.0013,31.0762
"LA",30,"Beauregard",-93.3434,30.6485
"LA",31,"Allen",-92.8279,30.6528
"LA",32,"Evangeline",-92.4059,30.729
"LA",33,"St. Landry",-92.0058,30.5989
"LA",34,"Pointe Coupee",-91.6009,30.7097
"LA",35,"West Feliciana",-91.42,30.8798
"LA",36,"East Feliciana",-91.0455,30.8451
"LA",37,"St. Helena",-90.7103,30.822
"LA",39,"Washington",-90.0405,30.8534
"LA",40,"St. Tammany",-89.9401,30.4481
"LA",41,"Calcasieu",-93.3579,30.2292
"LA",42,"Jefferson Davis",-92.8138,30.2669
"LA",43,"Acadia",-92.412,30.2906
"LA",44,"Lafayette",-92.0639,30.2063
"LA",45,"Upper St. Martin",-91.7267,30.2282
"LA",46,"Iberville",-91.3494,30.2585
"LA",47,"West Baton Rouge",-91.3134,30.4634
"LA",48,"East Baton Rouge",-91.0957,30.5383
"LA",49,"Ascension",-90.9113,30.2035
"LA",50,"Livingston",-90.7393,30.4507
"LA",52,"Vermilion",-92.3241,29.8455
"LA",53,"Iberia",-91.7307,29.8941
"LA",54,"St. Mary",-91.4492,29.7196
"LA",55,"Lower St. Martin",-91.2705,29.8466
"LA",56,"Assumption",-91.0625,29.9008
"LA",57,"St. James",-90.7962,30.0263
"LA",58,"St. John The Baptist",-90.5462,30.0792
"LA",59,"Upper Lafourche",-90.5708,29.7251
"LA",60,"St. Charles",-90.3631,29.8836
"LA",61,"Upper Jefferson",-90.142,29.8205
"LA",62,"Orleans",-89.9037,30.0385
"LA",63,"Upper Plaquemines",-89.9757,29.7812
"LA",64,"Upper St. Bernard",-89.8732,29.9129
"LA",65,"Upper Terrebonne",-90.8384,29.639
"LA",66,"Lower Terrebonne",-90.8713,29.3783
"LA",67,"Lower Lafourche",-90.2534,29.3739
"LA",68,"Lower Jefferson",-90.0566,29.5064
"LA",69,"Lower Plaquemines",-89.6038,29.4206
"LA",70,"Lower St. Bernard",-89.5461,29.8487
"LA",71,"Northern Tangipahoa",-90.4379,30.8274
"LA",72,"Southern Tangipahoa",-90.3917,30.5051
"LA",73,"West Cameron",-93.5882,29.8924
"LA",74,"East Cameron",-92.9126,29.8597
"MA",1,"Northern Berkshire",-73.1518,42.56
"MA",2,"Western Franklin",-72.7907,42.6171
"MA",3,"Eastern Franklin",-72.4514,42.5591
"MA",4,"Northern Worcester",-71.9778,42.4539
"MA",5,"Central Middlesex County",-71.3797,42.4633
"MA",6,"Western Essex",-71.0659,42.7153
"MA",7,"Eastern Essex",-70.8674,42.6372
"MA",8,"Western Hampshire",-72.8687,42.3891
"MA",9,"Western Hampden",-72.9334,42.1675
"MA",10,"Eastern Hampshire",-72.5146,42.3044
"MA",11,"Eastern Hampden",-72.493,42.1202
"MA",12,"Southern Worcester",-71.7709,42.1513
"MA",13,"Western Norfolk",-71.2658,42.1423
"MA",14,"Southeast Middlesex",-71.1571,42.4194
"MA",15,"Suffolk",-71.0818,42.3308
"MA",16,"Eastern Norfolk",-71.0093,42.2217
"MA",17,"Northern Bristol",-71.1849,41.9171
"MA",18,"Western Plymouth",-70.8932,41.9679
"MA",19,"Eastern Plymouth",-70.7171,42.0271
"MA",20,"Southern Bristol",-71.0384,41.6746
"MA",21,"Southern Plymouth",-70.7761,41.7415
"MA",22,"Barnstable",-70.2982,41.7257
"MA",23,"Dukes",-70.6561,41.3966
"MA",24,"Nantucket",-70.0744,41.2781
"MA",25,"Southern Berkshire",-73.2511,42.2158
"MA",26,"Northwest Middlesex County",-71.6598,42.6386
"MD",1,"Garrett",-79.2739,39.5286
"MD",3,"Washington",-77.8142,39.6037
"MD",4,"Frederick",-77.3981,39.4722
"MD",5,"Carroll",-77.0227,39.5631
"MD",6,"Northern Baltimore",-76.6934,39.5386
"MD",8,"Cecil",-75.9384,39.5749
"MD",11,"Southern Baltimore",-76.4065,39.2947
"MD",12,"Kent",-76.1294,39.1885
"MD",13,"Prince Georges",-77.0099,38.7014
"MD",14,"Anne Arundel",-76.6088,39.0074
"MD",15,"Queen Anne's",-76.0131,39.0738
"MD",16,"Charles",-76.9899,38.5077
"MD",17,"St. Marys",-76.6076,38.3052
"MD",18,"Calvert",-76.4806,38.3839
"MD",19,"Talbot",-76.0892,38.7767
"MD",20,"Caroline",-75.8317,38.8717
"MD",21,"Dorchester",-76.0083,38.4797
"MD",22,"Wicomico",-75.621,38.3734
"MD",23,"Somerset",-75.8235,38.0906
"MD",24,"Inland Worcester",-75.3833,38.2142
"MD",25,"Maryland Beaches",-75.1598,38.251
"MD",501,"Extreme Western Allegany",-78.9284,39.6015
"MD",502,"Central and Eastern Allegany",-78.597,39.6304
"MD",503,"Northwest Montgomery",-77.3042,39.1971
"MD",504,"Central and Southeast Montgomery",-77.1144,39.0817
"MD",505,"Northwest Howard",-77.0369,39.3075
"MD",506,"Central and Southeast Howard",-76.8655,39.2156
"MD",507,"Northwest Harford",-76.3987,39.6258
"MD",508,"Southeast Harford",-76.1634,39.5263
"ME",1,"Northwest Aroostook",-69.1077,46.948
"ME",2,"Northeast Aroostook",-68.2182,46.7264
"ME",3,"Northern Somerset",-69.9716,46.2366
"ME",4,"Northern Piscataquis",-69.24,46.1825
"ME",5,"Northern Penobscot",-68.6456,45.9454
"ME",6,"Southeast Aroostook",-68.1173,46.0032
"ME",7,"Northern Oxford",-70.8789,44.8431
"ME",8,"Northern Franklin",-70.5249,45.0717
"ME",9,"Central Somerset",-70.068,45.48
"ME",10,"Central Piscataquis",-69.4281,45.5609
"ME",11,"Central Penobscot",-68.4069,45.3901
"ME",12,"Southern Oxford",-70.6709,44.2631
"ME",13,"Southern Franklin",-70.1818,44.6571
"ME",14,"Southern Somerset",-69.6632,44.8398
"ME",15,"Southern Penobscot",-68.8441,44.9362
"ME",16,"Interior Hancock",-68.3239,44.851
"ME",17,"Central Washington",-67.6338,45.0094
"ME",18,"Interior York",-70.7784,43.559
"ME",19,"Interior Cumberland",-70.5103,43.8955
"ME",20,"Androscoggin",-70.2045,44.1654
"ME",21,"Kennebec",-69.7672,44.4093
"ME",22,"Interior Waldo",-69.1709,44.5406
"ME",23,"Coastal York",-70.6005,43.3339
"ME",24,"Coastal Cumberland",-70.186,43.7448
"ME",25,"Sagadahoc",-69.8613,43.9705
"ME",26,"Lincoln",-69.5431,44.0752
"ME",27,"Knox",-69.173,44.15
"ME",28,"Coastal Waldo",-69.0512,44.349
"ME",29,"Coastal Hancock",-68.3928,44.4349
"ME",30,"Coastal Washington",-67.5411,44.6796
"ME",31,"Southern Piscataquis",-69.1568,45.2475
"ME",32,"Northern Washington",-67.742,45.4767
"MI",1,"Keweenaw",-88.4287,47.6104
"MI",2,"Ontonagon",-89.315,46.6644
"MI",3,"Houghton",-88.6207,47.0531
"MI",4,"Baraga",-88.3652,46.6626
"MI",5,"Marquette",-87.6415,46.4314
"MI",6,"Alger",-86.6019,46.4099
"MI",7,"Luce",-85.5443,46.4707
"MI",8,"Chippewa",-84.574,46.2986
"MI",9,"Gogebic",-89.6944,46.4089
"MI",10,"Iron",-88.5306,46.2087
"MI",11,"Dickinson",-87.8704,46.0091
"MI",12,"Menominee",-87.5573,45.5792
"MI",13,"Delta",-86.9244,45.9197
"MI",14,"Southern Schoolcraft",-86.1917,46.052
"MI",15,"Mackinac",-85.0921,46.0812
"MI",16,"Emmet",-84.8905,45.5205
"MI",17,"Cheboygan",-84.4999,45.4468
"MI",18,"Presque Isle",-83.9173,45.3402
"MI",19,"Charlevoix",-85.1283,45.302
"MI",20,"Leelanau",-85.8123,44.9366
"MI",21,"Antrim",-85.1377,45.0003
"MI",22,"Otsego",-84.5988,45.0214
"MI",23,"Montmorency",-84.1273,45.0275
"MI",24,"Alpena",-83.6277,45.0348
"MI",25,"Benzie",-86.0158,44.6395
"MI",26,"Grand Traverse",-85.559,44.6709
"MI",27,"Kalkaska",-85.0902,44.6846
"MI",28,"Crawford",-84.6103,44.6836
"MI",29,"Oscoda",-84.1297,44.6817
"MI",30,"Alcona",-83.5938,44.6854
"MI",31,"Manistee",-86.0571,44.3332
"MI",32,"Wexford",-85.5785,44.3384
"MI",33,"Missaukee",-85.0947,44.3373
"MI",34,"Roscommon",-84.6116,44.3356
"MI",35,"Ogemaw",-84.1266,44.3349
"MI",36,"Iosco",-83.636,44.3559
"MI",37,"Mason",-86.2497,43.9954
"MI",38,"Lake",-85.8017,43.99
"MI",39,"Osceola",-85.3252,43.9899
"MI",40,"Clare",-84.8478,43.9879
"MI",41,"Gladwin",-84.3882,43.9906
"MI",42,"Arenac",-83.8948,44.0656
"MI",43,"Oceana",-86.2673,43.6407
"MI",44,"Newaygo",-85.8009,43.5542
"MI",45,"Mecosta",-85.3245,43.6409
"MI",46,"Isabella",-84.8467,43.6406
"MI",47,"Midland",-84.3879,43.6468
"MI",48,"Bay",-83.9921,43.7072
"MI",49,"Huron",-83.0193,43.8333
"MI",50,"Muskegon",-86.1481,43.2912
"MI",51,"Montcalm",-85.1524,43.311
"MI",52,"Gratiot",-84.6048,43.2927
"MI",53,"Saginaw",-84.0532,43.335
"MI",54,"Tuscola",-83.4168,43.4641
"MI",55,"Sanilac",-82.8201,43.4235
"MI",56,"Ottawa",-85.9939,42.9601
"MI",57,"Kent",-85.5492,43.0322
"MI",58,"Ionia",-85.0746,42.9451
"MI",59,"Clinton",-84.6015,42.9436
"MI",60,"Shiawassee",-84.1467,42.9537
"MI",61,"Genesee",-83.7067,43.0217
"MI",62,"Lapeer",-83.2218,43.0901
"MI",63,"St. Clair",-82.6823,42.9425
"MI",64,"Allegan",-85.8884,42.5913
"MI",65,"Barry",-85.309,42.595
"MI",66,"Eaton",-84.8384,42.5961
"MI",67,"Ingham",-84.3736,42.5971
"MI",68,"Livingston",-83.9115,42.603
"MI",69,"Oakland",-83.3855,42.6604
"MI",70,"Macomb",-82.9322,42.6956
"MI",71,"Van Buren",-86.0189,42.2513
"MI",72,"Kalamazoo",-85.5312,42.2454
"MI",73,"Calhoun",-85.0055,42.2466
"MI",74,"Jackson",-84.4233,42.2485
"MI",75,"Washtenaw",-83.8385,42.2534
"MI",76,"Wayne",-83.2865,42.284
"MI",77,"Berrien",-86.4123,41.9546
"MI",78,"Cass",-85.9936,41.9153
"MI",79,"St. Joseph",-85.5278,41.9145
"MI",80,"Branch",-85.059,41.9161
"MI",81,"Hillsdale",-84.593,41.8878
"MI",82,"Lenawee",-84.0664,41.8951
"MI",83,"Monroe",-83.5373,41.9292
"MI",84,"Southern Houghton",-88.8192,46.607
"MI",85,"Northern Schoolcraft",-86.2069,46.3325
"MN",1,"West Polk",-96.7048,47.8466
